status,backbone,dataset,seq_len,pred_len,seed,baseline_mse,stack_mse,delta_mse,delta_mse_pct,baseline_mae,stack_mae,val_mse,baseline_params,added_params,total_params,param_increase_pct,baseline_real_scalar_equiv,total_real_scalar_equiv,fusion_gate,base_lr,adapter_lr,loss,alpha,lpf,period_len,latent_dim,phase_layers,t_train_seconds,forward_ms_per_sample,test_peak_gpu_mem_mb,train_peak_gpu_mem_mb,n_test_samples,train_job_id,train_job_state,train_job_elapsed,test_job_id,test_job_state,test_job_elapsed,baseline_summary_path,metrics_path,checkpoint_path,audit_errors,run_id,code_sha256
ok,mixlinear,electricity,96,336,2023,0.22082215547561646,0.18861922999865913,-0.03220292547695733,-14.58319497316619,0.2974089980125427,0.2795536146946422,0.166028050142613,73,1565,1638,2143.8356164383563,105,1670,0.4450054466724396,0.03,0.005,mse,0.99,2,24,,,402.22266817092896,0.3011437091352371,382.57666015625,503.673828125,4925,28799602,COMPLETED,00:06:57,28799603,COMPLETED,00:00:18,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_l96_0716v1/mixlinear/electricity/mixlinear_electricity_sl96_pl336_a0p99_lpf2/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l96_h336_s2023_MixLinearAsy2Echo_custom_ftM_sl96_pl336_cycle168_seed2023/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l96_h336_s2023_MixLinearAsy2Echo_custom_ftM_sl96_pl336_cycle168_seed2023/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,mixlinear,electricity,96,720,2023,0.2623118460178375,0.22806324918904372,-0.034248596828793804,-13.05644306527615,0.33076468110084534,0.31105884334357087,0.20043680482394718,113,1577,1690,1395.575221238938,177,1754,0.5611379146575928,0.03,0.005,mse,0.5,2,24,,,574.0709011554718,0.31574211392836327,759.6123046875,969.35791015625,4541,28799604,COMPLETED,00:09:49,28799605,COMPLETED,00:00:20,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_l96_0716v1/mixlinear/electricity/mixlinear_electricity_sl96_pl720_a0p5_lpf2/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l96_h720_s2023_MixLinearAsy2Echo_custom_ftM_sl96_pl720_cycle168_seed2023/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l96_h720_s2023_MixLinearAsy2Echo_custom_ftM_sl96_pl720_cycle168_seed2023/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,mixlinear,electricity,720,96,2023,0.1386059671640396,0.13107336092233768,-0.0075326062417019335,-5.434546863907471,0.2334003895521164,0.22755165787243473,0.11073341727159361,95,3765,3860,3963.157894736842,141,3906,0.204798623919487,0.03,0.005,mse,0.5,19,24,,,1496.284720659256,0.2894067388507542,435.80126953125,717.17919921875,5165,28799606,COMPLETED,00:25:12,28799607,COMPLETED,00:00:20,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/mixlinear/electricity/mixlinear_electricity_sl720_pl96_a0p5_lpf19/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l720_h96_s2023_MixLinearAsy2Echo_custom_ftM_sl720_pl96_cycle168_seed2023/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l720_h96_s2023_MixLinearAsy2Echo_custom_ftM_sl720_pl96_cycle168_seed2023/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,mixlinear,electricity,720,192,2023,0.15428206324577332,0.1476219853607672,-0.00666007788500611,-4.316819301538975,0.2483368217945099,0.24244285413854502,0.12489136614535244,107,4061,4168,3795.3271028037384,153,4214,0.26119598746299744,0.03,0.005,mse,0.99,15,24,,,1824.4425868988037,0.29803152769527674,489.59033203125,766.9404296875,5069,28799608,COMPLETED,00:30:39,28799609,COMPLETED,00:00:22,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/mixlinear/electricity/mixlinear_electricity_sl720_pl192_a0p99_lpf15/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l720_h192_s2023_MixLinearAsy2Echo_custom_ftM_sl720_pl192_cycle168_seed2023/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l720_h192_s2023_MixLinearAsy2Echo_custom_ftM_sl720_pl192_cycle168_seed2023/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,mixlinear,electricity,720,336,2023,0.17071759700775146,0.16340701655455825,-0.007310580453193216,-4.282265320815919,0.26457449793815613,0.2588321143533399,0.14049731126357645,131,4061,4192,3100.0,189,4250,0.30444636940956116,0.03,0.005,mse,0.99,15,24,,,1877.6899211406708,0.31236249329474974,556.53955078125,877.75146484375,4925,28799610,COMPLETED,00:32:39,28799611,COMPLETED,00:00:22,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/mixlinear/electricity/mixlinear_electricity_sl720_pl336_a0p99_lpf15/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l720_h336_s2023_MixLinearAsy2Echo_custom_ftM_sl720_pl336_cycle168_seed2023/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l720_h336_s2023_MixLinearAsy2Echo_custom_ftM_sl720_pl336_cycle168_seed2023/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,mixlinear,electricity,720,720,2023,0.20948943495750427,0.20295529448943028,-0.00653414046807399,-3.1190787589834614,0.2979065477848053,0.29205961567247474,0.1741717422104676,187,4073,4260,2178.0748663101604,277,4350,0.23009830713272095,0.03,0.005,mse,0.5,15,24,,,1648.023644208908,0.1283029848666633,903.7705078125,1248.6162109375,4541,28799612,COMPLETED,00:28:20,28799613,COMPLETED,00:00:20,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_0713v1/mixlinear/electricity/mixlinear_electricity_sl720_pl720_a0p5_lpf15/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l720_h720_s2023_MixLinearAsy2Echo_custom_ftM_sl720_pl720_cycle168_seed2023/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_mixlinear_electricity_l720_h720_s2023_MixLinearAsy2Echo_custom_ftM_sl720_pl720_cycle168_seed2023/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,phaseformer,weather,96,96,2021,0.17900967597961426,0.16815672629372103,-0.010852949685893232,-6.062772655445269,0.216349259018898,0.20956958900208428,0.4119134605739678,4524,945,5469,20.888594164456233,4524,5469,0.20161177217960358,0.001,0.005,huber,,,24,8,3,656.7107911109924,0.21410964138496258,36.908203125,85.61669921875,10444,28799614,COMPLETED,00:11:27,28799615,COMPLETED,00:00:17,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_l96_0716v1/phaseformer/weather/phaseformer_weather_sl96_pl96/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l96_h96_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl96_cycle144_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l96_h96_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl96_cycle144_seed2021/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,phaseformer,weather,96,192,2021,0.23042325675487518,0.21930621709045786,-0.011117039664417322,-4.824617020426743,0.25938501954078674,0.2535816093382992,0.49097724863322445,3052,1145,4197,37.51638269986894,3052,4197,0.2675001919269562,0.001,0.005,huber,,,24,8,2,616.8109331130981,0.18314589663676178,37.423828125,79.9150390625,10348,28799616,COMPLETED,00:10:28,28799617,COMPLETED,00:01:16,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_l96_0716v1/phaseformer/weather/phaseformer_weather_sl96_pl192/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l96_h192_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl192_cycle144_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l96_h192_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl192_cycle144_seed2021/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,phaseformer,weather,96,336,2021,0.2829121947288513,0.2721744410533073,-0.010737753675544026,-3.7954368442248674,0.2967873215675354,0.29426370953864733,0.5619574148434779,3106,1149,4255,36.99291693496458,3106,4255,0.21747252345085144,0.001,0.005,huber,,,24,8,2,852.3866155147552,0.18357910633507732,38.220703125,81.826171875,10204,28799618,COMPLETED,00:14:27,28799619,COMPLETED,00:00:14,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_l96_0716v1/phaseformer/weather/phaseformer_weather_sl96_pl336/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l96_h336_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl336_cycle144_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l96_h336_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl336_cycle144_seed2021/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
ok,phaseformer,weather,96,720,2021,0.35947564244270325,0.3488641429656884,-0.01061149947701484,-2.9519383858410393,0.34557268023490906,0.3441194291669458,0.692930465983273,3250,1157,4407,35.6,3250,4407,0.2890048027038574,0.001,0.005,huber,,,24,8,2,625.0451943874359,0.1530515773092869,40.61572265625,86.9228515625,9820,28799620,COMPLETED,00:10:37,28799621,COMPLETED,00:00:09,/scratch3/lin250/bldgFM/DUBABA/AsySpecX/baseline_2026_results/iclr26_baselines_l96_0716v1/phaseformer/weather/phaseformer_weather_sl96_pl720/run_summary.json,results/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l96_h720_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl720_cycle144_seed2021/metrics_summary.csv,checkpoints/asy2echo_stacks/a2estack_a2estacks_0716v1_20260716_024250_phaseformer_weather_l96_h720_s2021_PhaseFormerAsy2Echo_custom_ftM_sl96_pl720_cycle144_seed2021/checkpoint.pth,,a2estacks_0716v1_20260716_024250,96f8a84ac3ac894c5825555a597d79e2d03f01d91f09bacefd3e078e9f32829d
