arm,dataset,seq_len,pred_len,seed,status,val_mse,mse,mae,cut_freq,periods,exit_code,job_id,log_file,val_mae,val_mae_seg0,val_mae_seg1,val_mae_seg2,val_mae_seg3,val_mse_seg0,val_mse_seg1,val_mse_seg2,val_mse_seg3
phase5_asx_individual_period,electricity,720,96,2025,ok,0.1186998,0.14144466817378998,0.24261541664600372,181,24+168,0,28447895,logs/AsySpecX_phase5/phase5_asx_individual_period_electricity_sl720_pl96_sd2025.log,0.2180766,0.2072431,0.2070546,0.2245913,0.2334345,0.1156909,0.10893,0.1268726,0.1237678
phase5_asx_individual_period,electricity,720,96,2026,ok,0.1186458,0.1414840966463089,0.24264517426490784,181,24+168,0,28447899,logs/AsySpecX_phase5/phase5_asx_individual_period_electricity_sl720_pl96_sd2026.log,0.2180758,0.2072106,0.2070702,0.2246001,0.2334394,0.1156484,0.1089416,0.1268939,0.1237791
phase5_asx_individual_period,weather,720,192,2024,ok,0.4384947,0.19082607328891754,0.2429926097393036,31,144,0,28447880,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl192_sd2024.log,0.3186724,0.2781709,0.3795215,0.2996495,0.3173465,0.2040615,0.8388446,0.2789152,0.4373524
phase5_asx_individual_period,weather,720,192,2025,ok,0.4385381,0.19058558344841003,0.24271003901958466,31,144,0,28447884,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl192_sd2025.log,0.3184201,0.2778245,0.3792358,0.2994554,0.3171635,0.2036108,0.8382661,0.278809,0.4375139
phase5_asx_individual_period,weather,720,192,2026,ok,0.4386735,0.19064827263355255,0.24274002015590668,31,144,0,28447888,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl192_sd2026.log,0.3185177,0.2780662,0.3792717,0.2994765,0.3172552,0.2038959,0.8382936,0.2788489,0.4372752
phase5_asx_individual_period,weather,720,336,2024,ok,0.5029353,0.24051214754581451,0.2820415198802948,31,144,0,28447881,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl336_sd2024.log,0.3617555,0.3379294,0.4250101,0.330695,0.3533808,0.2730605,0.9316595,0.3093285,0.5003393
phase5_asx_individual_period,weather,720,336,2025,ok,0.5033329,0.24063783884048462,0.28213369846343994,31,144,0,28447885,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl336_sd2025.log,0.3618411,0.3379657,0.4250787,0.3308793,0.3534341,0.27335,0.9318701,0.3096181,0.5002703
phase5_asx_individual_period,weather,720,336,2026,ok,0.5035208,0.24059537053108215,0.28210505843162537,31,144,0,28447889,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl336_sd2026.log,0.3618547,0.33792,0.4251229,0.3309837,0.3533853,0.2731491,0.9319608,0.309814,0.5002492
phase5_asx_individual_period,weather,720,720,2024,ok,0.5956973,0.30969929695129395,0.33186936378479004,31,144,0,28447882,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl720_sd2024.log,0.4139436,0.4062584,0.4755429,0.3647268,0.409242,0.4706906,0.9759604,0.3573099,0.5802046
phase5_asx_individual_period,weather,720,720,2025,ok,0.59578,0.3097400367259979,0.33192551136016846,31,144,0,28447886,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl720_sd2025.log,0.413992,0.406164,0.47574,0.3646587,0.4094014,0.4706631,0.9762383,0.3571655,0.5803512
phase5_asx_individual_period,weather,720,720,2026,ok,0.5956877,0.30968543887138367,0.3318425714969635,31,144,0,28447890,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl720_sd2026.log,0.413829,0.406079,0.4754318,0.3646972,0.4091041,0.4707589,0.9759741,0.3573631,0.5800782
phase5_asx_individual_period,weather,720,96,2024,ok,0.381955,0.14797504246234894,0.20203270018100739,31,144,0,28447879,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl96_sd2024.log,0.2789588,0.2284413,0.3429006,0.2618423,0.2826538,0.150591,0.7773976,0.2368162,0.3726318
phase5_asx_individual_period,weather,720,96,2025,ok,0.3822276,0.14832772314548492,0.2025640904903412,31,144,0,28447883,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl96_sd2025.log,0.2795353,0.2295744,0.3434286,0.2625026,0.282638,0.1509988,0.7772856,0.23715,0.3723601
phase5_asx_individual_period,weather,720,96,2026,ok,0.3818672,0.14800739288330078,0.2021227777004242,31,144,0,28447887,logs/AsySpecX_phase5/phase5_asx_individual_period_weather_sl720_pl96_sd2026.log,0.279039,0.2285055,0.3430496,0.2621406,0.2824629,0.1505829,0.7772217,0.2368567,0.3721933
phase5_asx_individual_revin,electricity,720,192,2024,ok,0.1325283,0.15913665294647217,0.25788992643356323,181,24+168,0,28447844,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl192_sd2024.log,0.2313564,0.2170572,0.2214603,0.2411757,0.245756,0.1283592,0.1220013,0.1422791,0.1375915
phase5_asx_individual_revin,electricity,720,192,2025,ok,0.1325027,0.15913762152194977,0.25789761543273926,181,24+168,0,28447848,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl192_sd2025.log,0.2313683,0.2170748,0.2214869,0.2411689,0.2457661,0.1283636,0.1220381,0.1422463,0.1375829
phase5_asx_individual_revin,electricity,720,192,2026,ok,0.1324958,0.15917691588401794,0.2579599916934967,181,24+168,0,28447852,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl192_sd2026.log,0.2314048,0.2171145,0.2215206,0.241214,0.2457933,0.1283865,0.1220246,0.1422937,0.1375821
phase5_asx_individual_revin,electricity,720,336,2024,ok,0.1473847,0.17418140172958374,0.2728252112865448,181,24+168,0,28447845,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl336_sd2024.log,0.2448914,0.2326267,0.2384143,0.2559416,0.2526043,0.147282,0.1387705,0.1572066,0.1469373
phase5_asx_individual_revin,electricity,720,336,2025,ok,0.1473365,0.17419418692588806,0.27284520864486694,181,24+168,0,28447849,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl336_sd2025.log,0.2448992,0.2326269,0.2384378,0.2559546,0.2525989,0.1472641,0.1387773,0.1572268,0.1468989
phase5_asx_individual_revin,electricity,720,336,2026,ok,0.1473387,0.17418383061885834,0.27284887433052063,181,24+168,0,28447853,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl336_sd2026.log,0.2449072,0.2326325,0.2384495,0.2559457,0.2526227,0.1472592,0.1387964,0.1572208,0.1469208
phase5_asx_individual_revin,electricity,720,720,2024,ok,0.1780798,0.20964941382408142,0.30240216851234436,181,24+168,0,28447846,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl720_sd2024.log,0.2709669,0.2782023,0.2594261,0.2777462,0.2684778,0.2062615,0.1612089,0.1785117,0.1670847
phase5_asx_individual_revin,electricity,720,720,2025,ok,0.1781417,0.2096690833568573,0.30239805579185486,181,24+168,0,28447850,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl720_sd2025.log,0.2709555,0.278225,0.2594111,0.2777289,0.2684419,0.2063436,0.1611906,0.1784843,0.1670461
phase5_asx_individual_revin,electricity,720,720,2026,ok,0.178107,0.20971278846263885,0.30239608883857727,181,24+168,0,28447854,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl720_sd2026.log,0.270923,0.2781917,0.2593444,0.2777502,0.2683909,0.2063189,0.1611138,0.1785702,0.167009
phase5_asx_individual_revin,electricity,720,96,2024,ok,0.1197562,0.14266787469387054,0.24431486427783966,181,24+168,0,28447843,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl96_sd2024.log,0.2197229,0.2089075,0.2087078,0.2261831,0.23511,0.1167866,0.1099357,0.1278291,0.124892
phase5_asx_individual_revin,electricity,720,96,2025,ok,0.1197632,0.14265957474708557,0.24431411921977997,181,24+168,0,28447847,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl96_sd2025.log,0.2197416,0.2089393,0.2087187,0.2261929,0.2351324,0.1168308,0.1099511,0.1278344,0.1249102
phase5_asx_individual_revin,electricity,720,96,2026,ok,0.1197055,0.1426944136619568,0.24433553218841553,181,24+168,0,28447851,logs/AsySpecX_phase5/phase5_asx_individual_revin_electricity_sl720_pl96_sd2026.log,0.2197293,0.2088934,0.2087216,0.2261906,0.2351288,0.1167801,0.1099582,0.1278486,0.1249159
phase5_asx_individual_revin,weather,720,192,2024,ok,0.4376875,0.190342977643013,0.2405116856098175,31,144,0,28447832,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl192_sd2024.log,0.3148599,0.2777312,0.3713719,0.2981585,0.3121758,0.2037533,0.8338279,0.2800121,0.4384723
phase5_asx_individual_revin,weather,720,192,2025,ok,0.4377343,0.19010286033153534,0.24022993445396423,31,144,0,28447836,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl192_sd2025.log,0.3146161,0.2774087,0.3711227,0.2979267,0.312004,0.2032984,0.8332707,0.2798796,0.4385955
phase5_asx_individual_revin,weather,720,192,2026,ok,0.4378967,0.1901623159646988,0.24026477336883545,31,144,0,28447840,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl192_sd2026.log,0.3147418,0.2777143,0.3711546,0.2979943,0.3121018,0.2036217,0.8333378,0.2799423,0.4383839
phase5_asx_individual_revin,weather,720,336,2024,ok,0.5017782,0.23994186520576477,0.27907946705818176,31,144,0,28447833,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl336_sd2024.log,0.3572129,0.3370404,0.4149423,0.3287905,0.3480709,0.2724858,0.9223942,0.3104318,0.5044537
phase5_asx_individual_revin,weather,720,336,2025,ok,0.5021906,0.2400941401720047,0.2791818380355835,31,144,0,28447837,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl336_sd2025.log,0.3572981,0.3370706,0.4150187,0.3289453,0.3481503,0.2728064,0.9225515,0.3107133,0.5044593
phase5_asx_individual_revin,weather,720,336,2026,ok,0.5023637,0.24001339077949524,0.27911177277565,31,144,0,28447841,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl336_sd2026.log,0.357277,0.3370022,0.4150214,0.3290231,0.3480539,0.2725684,0.9226125,0.310887,0.5043729
phase5_asx_individual_revin,weather,720,720,2024,ok,0.5969155,0.31018927693367004,0.32903873920440674,31,144,0,28447834,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl720_sd2024.log,0.4100291,0.4065015,0.4659711,0.3584377,0.4092054,0.4725627,0.965633,0.3530561,0.5978304
phase5_asx_individual_revin,weather,720,720,2025,ok,0.5969077,0.31012001633644104,0.3289876878261566,31,144,0,28447838,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl720_sd2025.log,0.4099295,0.4062568,0.4659259,0.3583534,0.4091813,0.4722999,0.9655259,0.3529184,0.5978433
phase5_asx_individual_revin,weather,720,720,2026,ok,0.5967126,0.3100194036960602,0.3288920223712921,31,144,0,28447842,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl720_sd2026.log,0.4097315,0.4061067,0.4656208,0.3584396,0.4087581,0.4722542,0.9654089,0.3532465,0.5974121
phase5_asx_individual_revin,weather,720,96,2024,ok,0.3813918,0.14773397147655487,0.20042157173156738,31,144,0,28447831,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl96_sd2024.log,0.2762828,0.2283556,0.3371598,0.260773,0.2788447,0.1504942,0.7742758,0.2374368,0.3732339
phase5_asx_individual_revin,weather,720,96,2025,ok,0.3816749,0.14806611835956573,0.20093192160129547,31,144,0,28447835,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl96_sd2025.log,0.2768492,0.2295161,0.3376853,0.2614185,0.2787783,0.150894,0.7740683,0.237738,0.3729953
phase5_asx_individual_revin,weather,720,96,2026,ok,0.3813596,0.14775338768959045,0.20051971077919006,31,144,0,28447839,logs/AsySpecX_phase5/phase5_asx_individual_revin_weather_sl720_pl96_sd2026.log,0.2763834,0.2284456,0.3373297,0.2610816,0.2786784,0.150483,0.7740669,0.2374687,0.3727845
phase5_asx_period_multi,electricity,720,192,2024,ok,0.1273319,0.1515727937221527,0.24858592450618744,181,24+168,0,28447868,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl192_sd2024.log,0.2223762,0.2085529,0.2114099,0.2330099,0.2365545,0.1242151,0.116251,0.1380195,0.1310461
phase5_asx_period_multi,electricity,720,192,2025,ok,0.1278046,0.1520444005727768,0.24930919706821442,181,24+168,0,28447872,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl192_sd2025.log,0.2231638,0.2092104,0.212527,0.2339388,0.237002,0.1245165,0.116993,0.1385378,0.1312989
phase5_asx_period_multi,electricity,720,192,2026,ok,0.1281182,0.15232089161872864,0.24984906613826752,181,24+168,0,28447876,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl192_sd2026.log,0.2237031,0.2098578,0.2132499,0.2344974,0.23723,0.1248758,0.1174021,0.1389441,0.1314205
phase5_asx_period_multi,electricity,720,336,2024,ok,0.1423885,0.1666792780160904,0.2638959586620331,181,24+168,0,28447869,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl336_sd2024.log,0.2367246,0.2247169,0.2315108,0.2484585,0.2422331,0.1433587,0.1343972,0.1531821,0.1396344
phase5_asx_period_multi,electricity,720,336,2025,ok,0.1427664,0.1671222299337387,0.2640010118484497,181,24+168,0,28447873,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl336_sd2025.log,0.2365107,0.2247635,0.2288006,0.2485629,0.2439362,0.1436184,0.1333541,0.1531471,0.1413278
phase5_asx_period_multi,electricity,720,336,2026,ok,0.1426651,0.16668222844600677,0.2639300525188446,181,24+168,0,28447877,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl336_sd2026.log,0.2368741,0.2244713,0.2295073,0.2492116,0.2443276,0.1430378,0.1332967,0.1538196,0.1414868
phase5_asx_period_multi,electricity,720,720,2024,ok,0.1744358,0.20420873165130615,0.29386523365974426,181,24+168,0,28447870,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl720_sd2024.log,0.2625061,0.2708027,0.2512098,0.2669548,0.2610397,0.2032422,0.1588731,0.1724667,0.1639362
phase5_asx_period_multi,electricity,720,720,2025,ok,0.1739698,0.20256029069423676,0.2927343547344208,181,24+168,0,28447874,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl720_sd2025.log,0.262465,0.2705393,0.2525877,0.2674387,0.2592773,0.2020067,0.1598986,0.1731624,0.1620052
phase5_asx_period_multi,electricity,720,720,2026,ok,0.1745014,0.20389817655086517,0.29469653964042664,181,24+168,0,28447878,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl720_sd2026.log,0.2634979,0.2712764,0.2521865,0.2687507,0.2617616,0.2022344,0.1590841,0.1735334,0.1638528
phase5_asx_period_multi,electricity,720,96,2024,ok,0.1167483,0.1387719064950943,0.23894603550434113,181,24+168,0,28447867,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl96_sd2024.log,0.2142584,0.203654,0.2034581,0.2204291,0.229509,0.1143144,0.1074284,0.1245505,0.1208606
phase5_asx_period_multi,electricity,720,96,2025,ok,0.1168167,0.1388411670923233,0.23893390595912933,181,24+168,0,28447871,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl96_sd2025.log,0.2143826,0.2037826,0.2037466,0.2205509,0.2294669,0.1144487,0.1077376,0.124759,0.1208022
phase5_asx_period_multi,electricity,720,96,2026,ok,0.1156391,0.13718169927597046,0.23702199757099152,181,24+168,0,28447875,logs/AsySpecX_phase5/phase5_asx_period_multi_electricity_sl720_pl96_sd2026.log,0.2129659,0.2022994,0.2029244,0.2189959,0.2276606,0.1134739,0.106641,0.1237936,0.1194877
phase5_asx_period_multi,weather,720,192,2024,ok,0.4329538,0.19658006727695465,0.25009042024612427,31,144,0,28447856,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl192_sd2024.log,0.3199345,0.2821565,0.3718505,0.306124,0.3196068,0.2004068,0.8270498,0.2861927,0.4263843
phase5_asx_period_multi,weather,720,192,2025,ok,0.438745,0.1977842152118683,0.2514657974243164,31,144,0,28447860,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl192_sd2025.log,0.3250456,0.2855622,0.375545,0.3134753,0.3256005,0.2043204,0.8256417,0.2926628,0.4370448
phase5_asx_period_multi,weather,720,192,2026,ok,0.4425894,0.19842177629470825,0.25094109773635864,31,144,0,28447864,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl192_sd2026.log,0.3253283,0.2832251,0.3807961,0.3133923,0.3238986,0.204317,0.8377084,0.2949799,0.4384923
phase5_asx_period_multi,weather,720,336,2024,ok,0.49715,0.24751578271389008,0.28827881813049316,31,144,0,28447857,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl336_sd2024.log,0.3607341,0.3317618,0.4086535,0.3441437,0.3583757,0.2596244,0.9035702,0.3286423,0.4978811
phase5_asx_period_multi,weather,720,336,2025,ok,0.4994344,0.24985799193382263,0.29037103056907654,31,144,0,28447861,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl336_sd2025.log,0.3627845,0.3333013,0.4115985,0.3405035,0.3657372,0.2610996,0.9047643,0.3204485,0.5137154
phase5_asx_period_multi,weather,720,336,2026,ok,0.5005974,0.25076359510421753,0.29083994030952454,31,144,0,28447865,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl336_sd2026.log,0.364065,0.3428333,0.4150183,0.3408387,0.3575642,0.27243,0.9146388,0.3232973,0.4934138
phase5_asx_period_multi,weather,720,720,2024,ok,0.5889736,0.3134722411632538,0.3358619213104248,31,144,0,28447858,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl720_sd2024.log,0.4142515,0.4126948,0.4621867,0.3650906,0.4170366,0.4722186,0.9465383,0.3545491,0.5836638
phase5_asx_period_multi,weather,720,720,2025,ok,0.5955095,0.3103782832622528,0.33450865745544434,31,144,0,28447862,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl720_sd2025.log,0.4166264,0.4075504,0.4672481,0.3744935,0.4172144,0.461484,0.9570793,0.3725294,0.5922581
phase5_asx_period_multi,weather,720,720,2026,ok,0.5894603,0.3156276345252991,0.33776235580444336,31,144,0,28447866,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl720_sd2026.log,0.4139949,0.4090286,0.4563315,0.3692605,0.4213654,0.4655915,0.9394912,0.3582039,0.5955148
phase5_asx_period_multi,weather,720,96,2024,ok,0.3888871,0.15065674483776093,0.2079142928123474,31,144,0,28447855,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl96_sd2024.log,0.2874438,0.2445409,0.3492793,0.2708451,0.2851082,0.157807,0.799431,0.2406654,0.3722371
phase5_asx_period_multi,weather,720,96,2025,ok,0.388993,0.15264052152633667,0.20875701308250427,31,144,0,28447859,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl96_sd2025.log,0.287524,0.2340762,0.3491677,0.2747593,0.2920962,0.1490131,0.7889056,0.2442274,0.3867082
phase5_asx_period_multi,weather,720,96,2026,ok,0.3847079,0.15235686302185059,0.21088312566280365,31,144,0,28447863,logs/AsySpecX_phase5/phase5_asx_period_multi_weather_sl720_pl96_sd2026.log,0.2840553,0.2349882,0.3431564,0.272511,0.2855668,0.1438046,0.7828974,0.2429412,0.3771031
