arm,dataset,seq_len,pred_len,seed,status,val_mse,mse,mae,cut_freq,periods,exit_code,job_id,log_file,val_mae,val_mae_seg0,val_mae_seg1,val_mae_seg2,val_mae_seg3,val_mse_seg0,val_mse_seg1,val_mse_seg2,val_mse_seg3
phase6_asx_cross_clip05,ETTm1,96,336,2025,ok,0.6794078,0.41676944494247437,0.4123920202255249,7,96+672,0,28522727,logs/AsySpecX_phase6/phase6_asx_cross_clip05_ETTm1_sl96_pl336_sd2025.log,0.5448834,0.5353521,0.649822,0.5123702,0.4819929,0.6203713,0.8765263,0.679284,0.547543
phase6_asx_cross_clip05,ETTm1,96,336,2026,ok,0.6794896,0.41683629155158997,0.41251569986343384,7,96+672,0,28522735,logs/AsySpecX_phase6/phase6_asx_cross_clip05_ETTm1_sl96_pl336_sd2026.log,0.5435441,0.5323684,0.6477275,0.512233,0.4818517,0.6158991,0.8759642,0.6816851,0.5474454
phase6_asx_cross_clip05,ETTm1,96,720,2024,ok,0.9962133,0.4785459041595459,0.4445633292198181,7,96+672,0,28522720,logs/AsySpecX_phase6/phase6_asx_cross_clip05_ETTm1_sl96_pl720_sd2024.log,0.657443,0.6676785,0.7476935,0.6297231,0.5846733,0.9642287,1.1987113,1.0267743,0.7987772
phase6_asx_cross_clip05,ETTm1,96,720,2025,ok,0.9948832,0.4782203435897827,0.44421738386154175,7,96+672,0,28522728,logs/AsySpecX_phase6/phase6_asx_cross_clip05_ETTm1_sl96_pl720_sd2025.log,0.6574051,0.670168,0.747985,0.6282423,0.5832204,0.9677435,1.1973596,1.022305,0.7959912
phase6_asx_cross_clip05,ETTm1,96,720,2026,ok,0.995942,0.479116290807724,0.44420236349105835,7,96+672,0,28522736,logs/AsySpecX_phase6/phase6_asx_cross_clip05_ETTm1_sl96_pl720_sd2026.log,0.6571279,0.6695733,0.7471829,0.6287298,0.5830209,0.9671919,1.1969635,1.0249463,0.7965268
phase6_asx_cross_clip05,ETTm1,96,96,2024,ok,0.4070906,0.3519745469093323,0.3799099326133728,7,96+672,0,28522717,logs/AsySpecX_phase6/phase6_asx_cross_clip05_ETTm1_sl96_pl96_sd2024.log,0.4205629,0.3969885,0.4921349,0.4093809,0.3837553,0.3434317,0.5493615,0.3961056,0.3411703
phase6_asx_cross_clip05,ETTm1,96,96,2025,ok,0.4067361,0.35173264145851135,0.38011306524276733,7,96+672,0,28522725,logs/AsySpecX_phase6/phase6_asx_cross_clip05_ETTm1_sl96_pl96_sd2025.log,0.4210978,0.397603,0.4928168,0.4093313,0.3846484,0.3432436,0.5478604,0.3941305,0.3434736
phase6_asx_cross_clip05,ETTm1,96,96,2026,ok,0.4038598,0.3503524661064148,0.37762323021888733,7,96+672,0,28522733,logs/AsySpecX_phase6/phase6_asx_cross_clip05_ETTm1_sl96_pl96_sd2026.log,0.4179093,0.3935542,0.4902576,0.4078768,0.3799568,0.3366233,0.5455604,0.395062,0.3385625
phase6_asx_cross_clip05,PEMS04,96,12,2024,ok,0.1002197,0.09514481574296951,0.20590519905090332,49,24,0,28522813,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl12_sd2024.log,0.213498,0.2221256,0.2025923,0.2099207,0.2193605,0.1087802,0.0906985,0.1000403,0.1016464
phase6_asx_cross_clip05,PEMS04,96,12,2025,ok,0.1007446,0.09557544440031052,0.20622962713241577,49,24,0,28522817,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl12_sd2025.log,0.2137921,0.2225421,0.2027714,0.210209,0.219653,0.1093269,0.0911017,0.1004429,0.1022273
phase6_asx_cross_clip05,PEMS04,96,12,2026,ok,0.1015097,0.0963694229722023,0.20702828466892242,49,24,0,28522821,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl12_sd2026.log,0.214519,0.2234068,0.2032188,0.2110057,0.2204517,0.110479,0.0916357,0.1012219,0.1030413
phase6_asx_cross_clip05,PEMS04,96,24,2024,ok,0.1588893,0.1508312076330185,0.2641102969646454,49,24,0,28522814,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl24_sd2024.log,0.2720904,0.2895141,0.2519842,0.2660359,0.2808376,0.1805138,0.1354398,0.1573337,0.1628265
phase6_asx_cross_clip05,PEMS04,96,24,2025,ok,0.1584743,0.15034835040569305,0.2643190026283264,49,24,0,28522818,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl24_sd2025.log,0.2720537,0.2891189,0.251975,0.2663582,0.2807733,0.17949,0.1353338,0.1568645,0.1624329
phase6_asx_cross_clip05,PEMS04,96,24,2026,ok,0.1582389,0.15070977807044983,0.2647113502025604,49,24,0,28522822,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl24_sd2026.log,0.271482,0.287535,0.2522813,0.2662577,0.2798638,0.1788334,0.1357352,0.156969,0.1616994
phase6_asx_cross_clip05,PEMS04,96,48,2024,ok,0.3001887,0.28666821122169495,0.37889957427978516,49,24,0,28522815,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl48_sd2024.log,0.387732,0.4095797,0.3569299,0.3839327,0.400501,0.3354149,0.2507543,0.3010294,0.3141028
phase6_asx_cross_clip05,PEMS04,96,48,2025,ok,0.2994669,0.2873590290546417,0.3796139359474182,49,24,0,28522819,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl48_sd2025.log,0.3869881,0.4060228,0.3563859,0.3834852,0.4020765,0.3320957,0.2497407,0.3009416,0.3150328
phase6_asx_cross_clip05,PEMS04,96,48,2026,ok,0.3088286,0.2970554232597351,0.38644832372665405,49,24,0,28522823,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl48_sd2026.log,0.3929606,0.4136996,0.3627691,0.3894028,0.4059866,0.3432135,0.2594575,0.3103712,0.3228174
phase6_asx_cross_clip05,PEMS04,96,96,2024,ok,0.657198,0.6204416751861572,0.5908597111701965,49,24,0,28522816,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl96_sd2024.log,0.6085263,0.633049,0.5681174,0.6086919,0.624266,0.7015969,0.5750665,0.6703892,0.6822482
phase6_asx_cross_clip05,PEMS04,96,96,2025,ok,0.6404133,0.5968340635299683,0.5805866122245789,49,24,0,28522820,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl96_sd2025.log,0.6024182,0.6350865,0.5682426,0.5943285,0.6120269,0.6990624,0.5698825,0.6341051,0.6588117
phase6_asx_cross_clip05,PEMS04,96,96,2026,ok,0.6583351,0.6208770275115967,0.5917055010795593,49,24,0,28522824,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS04_sl96_pl96_sd2026.log,0.6099672,0.6335797,0.5708188,0.6105279,0.6249605,0.7005958,0.5789871,0.6704222,0.6844055
phase6_asx_cross_clip05,PEMS08,96,12,2024,ok,0.1036887,0.09470448642969131,0.20341719686985016,49,24,0,28522825,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl12_sd2024.log,0.2080578,0.2130985,0.2031878,0.200801,0.2151438,0.1093464,0.0980724,0.0962654,0.1110706
phase6_asx_cross_clip05,PEMS08,96,12,2025,ok,0.1042766,0.09512928873300552,0.2040831595659256,49,24,0,28522829,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl12_sd2025.log,0.208907,0.213879,0.2038811,0.2021869,0.2156811,0.1096205,0.0988533,0.0969606,0.1116722
phase6_asx_cross_clip05,PEMS08,96,12,2026,ok,0.1028443,0.09434767812490463,0.20349623262882233,49,24,0,28522833,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl12_sd2026.log,0.2073656,0.2124543,0.2029138,0.2000492,0.2140453,0.1082648,0.0973584,0.0956021,0.1101522
phase6_asx_cross_clip05,PEMS08,96,24,2024,ok,0.1698824,0.15826991200447083,0.2678963541984558,49,24,0,28522826,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl24_sd2024.log,0.2710668,0.2721808,0.2620503,0.2654853,0.284551,0.1699005,0.1559224,0.1607014,0.1930055
phase6_asx_cross_clip05,PEMS08,96,24,2025,ok,0.1703044,0.15860043466091156,0.26805904507637024,49,24,0,28522830,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl24_sd2025.log,0.2708675,0.2710409,0.262437,0.2644143,0.2855777,0.1686401,0.1569081,0.1606323,0.1950373
phase6_asx_cross_clip05,PEMS08,96,24,2026,ok,0.1691771,0.15750710666179657,0.26693031191825867,49,24,0,28522834,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl24_sd2026.log,0.2701466,0.2713223,0.2618477,0.2640651,0.2833514,0.1687164,0.1561299,0.1595304,0.1923318
phase6_asx_cross_clip05,PEMS08,96,48,2024,ok,0.3338924,0.32628870010375977,0.40322789549827576,49,24,0,28522827,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl48_sd2024.log,0.3970883,0.3925295,0.3872066,0.3878972,0.4207197,0.319235,0.308554,0.3276566,0.380124
phase6_asx_cross_clip05,PEMS08,96,48,2025,ok,0.3348048,0.3231649696826935,0.4020918309688568,49,24,0,28522831,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl48_sd2025.log,0.3974809,0.3917795,0.3906763,0.3881598,0.4193081,0.3194146,0.3127946,0.3271322,0.3798778
phase6_asx_cross_clip05,PEMS08,96,48,2026,ok,0.338955,0.3235771656036377,0.4034319221973419,49,24,0,28522835,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl48_sd2026.log,0.4031118,0.398095,0.3949384,0.3957292,0.4236846,0.3257711,0.316059,0.3331345,0.3808556
phase6_asx_cross_clip05,PEMS08,96,96,2024,ok,0.7227337,0.712724506855011,0.6241292953491211,49,24,0,28522828,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl96_sd2024.log,0.618009,0.6160173,0.6173524,0.601088,0.637578,0.6707623,0.7133908,0.7070233,0.7997582
phase6_asx_cross_clip05,PEMS08,96,96,2025,ok,0.7144121,0.715581476688385,0.628128707408905,49,24,0,28522832,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl96_sd2025.log,0.6151347,0.6153452,0.6087691,0.5958085,0.6406157,0.6638577,0.6967197,0.6959657,0.8011054
phase6_asx_cross_clip05,PEMS08,96,96,2026,ok,0.7195615,0.7240894436836243,0.6319556832313538,49,24,0,28522836,logs/AsySpecX_phase6/phase6_asx_cross_clip05_PEMS08_sl96_pl96_sd2026.log,0.6183873,0.6165704,0.6148902,0.5962112,0.6458774,0.6667976,0.706239,0.6979532,0.807256
phase6_asx_cross_clip05,electricity,720,192,2024,ok,0.1312786,0.15607255697250366,0.25736117362976074,181,24+168,0,28522770,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl192_sd2024.log,0.2303473,0.2162521,0.2208154,0.239095,0.2452497,0.1274006,0.121285,0.1411899,0.1353318
phase6_asx_cross_clip05,electricity,720,192,2025,ok,0.1309606,0.1544388383626938,0.255707710981369,181,24+168,0,28522778,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl192_sd2025.log,0.2300746,0.2177888,0.223692,0.2375911,0.2412467,0.1287784,0.1222523,0.1401388,0.1325651
phase6_asx_cross_clip05,electricity,720,192,2026,ok,0.1307388,0.15552397072315216,0.2572377920150757,181,24+168,0,28522786,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl192_sd2026.log,0.230064,0.2170964,0.2231495,0.2374855,0.2425459,0.1283366,0.1220246,0.1398589,0.1329576
phase6_asx_cross_clip05,electricity,720,336,2024,ok,0.1479733,0.17174547910690308,0.2725899815559387,181,24+168,0,28522771,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl336_sd2024.log,0.2458902,0.2366734,0.241073,0.2551253,0.2507052,0.151152,0.1403523,0.1565025,0.1442595
phase6_asx_cross_clip05,electricity,720,336,2025,ok,0.1482195,0.17207221686840057,0.27305710315704346,181,24+168,0,28522779,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl336_sd2025.log,0.2462135,0.2345487,0.2401758,0.2553643,0.2547855,0.1484373,0.1406484,0.1573066,0.1470346
phase6_asx_cross_clip05,electricity,720,336,2026,ok,0.1469591,0.17084337770938873,0.27291515469551086,181,24+168,0,28522787,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl336_sd2026.log,0.2454646,0.2332897,0.2432978,0.2539204,0.2513717,0.1466309,0.1406496,0.1560586,0.1446209
phase6_asx_cross_clip05,electricity,720,720,2024,ok,0.1815764,0.206654354929924,0.30172914266586304,181,24+168,0,28522772,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl720_sd2024.log,0.2760516,0.2859715,0.2695826,0.2760559,0.2725757,0.2103716,0.1688469,0.1770723,0.1699314
phase6_asx_cross_clip05,electricity,720,720,2025,ok,0.1810934,0.2051851600408554,0.3008781373500824,181,24+168,0,28522780,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl720_sd2025.log,0.2765424,0.284716,0.2709722,0.2771219,0.2733423,0.208461,0.1688985,0.1778228,0.1698499
phase6_asx_cross_clip05,electricity,720,720,2026,ok,0.1810449,0.20860496163368225,0.3027620017528534,181,24+168,0,28522788,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl720_sd2026.log,0.2753391,0.2844525,0.2666828,0.2750177,0.2751842,0.2086007,0.1676731,0.1757059,0.1723887
phase6_asx_cross_clip05,electricity,720,96,2024,ok,0.1188954,0.14202819764614105,0.244858980178833,181,24+168,0,28522769,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl96_sd2024.log,0.2192338,0.2091957,0.208721,0.2240207,0.2350136,0.1164065,0.1104526,0.126182,0.1228561
phase6_asx_cross_clip05,electricity,720,96,2025,ok,0.1191941,0.14232055842876434,0.24486786127090454,181,24+168,0,28522777,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl96_sd2025.log,0.2195377,0.2095452,0.2081291,0.2246648,0.2358278,0.1170863,0.1098732,0.1268866,0.1236524
phase6_asx_cross_clip05,electricity,720,96,2026,ok,0.1197781,0.14190217852592468,0.24447424709796906,181,24+168,0,28522785,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl720_pl96_sd2026.log,0.2199256,0.2092865,0.2100108,0.2256979,0.2347241,0.1175299,0.1107252,0.1274492,0.1234355
phase6_asx_cross_clip05,electricity,96,192,2024,ok,0.1749659,0.20122547447681427,0.2884664535522461,25,24+168,0,28522766,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl192_sd2024.log,0.2629417,0.2559028,0.2492824,0.2725961,0.273997,0.1805047,0.1611396,0.1837508,0.1748392
phase6_asx_cross_clip05,electricity,96,192,2025,ok,0.1745249,0.20022228360176086,0.287752628326416,25,24+168,0,28522774,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl192_sd2025.log,0.2627988,0.2552978,0.2488609,0.2731817,0.2738672,0.1797486,0.1607281,0.1835968,0.1744341
phase6_asx_cross_clip05,electricity,96,192,2026,ok,0.1753761,0.20080459117889404,0.2881249189376831,25,24+168,0,28522782,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl192_sd2026.log,0.2630049,0.2556658,0.2492315,0.2729667,0.2741674,0.1811751,0.1613226,0.1842368,0.1750354
phase6_asx_cross_clip05,electricity,96,336,2024,ok,0.1891311,0.21489617228507996,0.3017369210720062,25,24+168,0,28522767,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl336_sd2024.log,0.2754436,0.2668259,0.2645032,0.2883961,0.2820643,0.1944901,0.177579,0.1983376,0.1867195
phase6_asx_cross_clip05,electricity,96,336,2025,ok,0.1890041,0.21504507958889008,0.3027397692203522,25,24+168,0,28522775,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl336_sd2025.log,0.2756187,0.267212,0.2650552,0.2883838,0.2818384,0.1951997,0.1771642,0.1988389,0.185766
phase6_asx_cross_clip05,electricity,96,336,2026,ok,0.1898938,0.2154601514339447,0.3025377094745636,25,24+168,0,28522783,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl336_sd2026.log,0.2764743,0.2676539,0.2657582,0.2891524,0.2833482,0.1955623,0.1782413,0.1993434,0.1877446
phase6_asx_cross_clip05,electricity,96,720,2024,ok,0.2210976,0.2534787356853485,0.33232831954956055,25,24+168,0,28522768,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl720_sd2024.log,0.3014948,0.3100436,0.2864827,0.3132528,0.2961822,0.2487197,0.2040204,0.2262618,0.2062175
phase6_asx_cross_clip05,electricity,96,720,2025,ok,0.2205782,0.25283658504486084,0.33165425062179565,25,24+168,0,28522776,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl720_sd2025.log,0.3012274,0.3104077,0.2857556,0.3130018,0.2957255,0.2485735,0.2032056,0.2263456,0.2057639
phase6_asx_cross_clip05,electricity,96,720,2026,ok,0.2231895,0.2551797330379486,0.3340742290019989,25,24+168,0,28522784,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl720_sd2026.log,0.3030005,0.3119774,0.2877809,0.314626,0.297599,0.2503546,0.2063697,0.2289795,0.2083342
phase6_asx_cross_clip05,electricity,96,96,2024,ok,0.1762578,0.19935724139213562,0.2858274579048157,25,24+168,0,28522765,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl96_sd2024.log,0.2635801,0.2628413,0.2520891,0.2670414,0.27235,0.1888575,0.1666896,0.1801003,0.1701669
phase6_asx_cross_clip05,electricity,96,96,2025,ok,0.1775019,0.20115453004837036,0.28625890612602234,25,24+168,0,28522773,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl96_sd2025.log,0.2634763,0.2631447,0.2526066,0.2670404,0.2711142,0.1916835,0.1685081,0.181266,0.1702304
phase6_asx_cross_clip05,electricity,96,96,2026,ok,0.1758461,0.19994378089904785,0.28715312480926514,25,24+168,0,28522781,logs/AsySpecX_phase6/phase6_asx_cross_clip05_electricity_sl96_pl96_sd2026.log,0.2629096,0.2621889,0.2521497,0.2654698,0.2718312,0.188653,0.1669683,0.1790019,0.1695152
phase6_asx_cross_clip05,traffic,720,192,2024,ok,0.3351319,0.40559902787208557,0.28899091482162476,181,24+168,0,28522794,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl192_sd2024.log,0.245077,0.2460901,0.2327311,0.2606363,0.2408479,0.2862112,0.2702416,0.4120732,0.3722972
phase6_asx_cross_clip05,traffic,720,192,2025,ok,0.3336726,0.40342313051223755,0.2864706516265869,181,24+168,0,28522802,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl192_sd2025.log,0.2422435,0.2435389,0.2297592,0.2581074,0.2375652,0.2847117,0.2686951,0.4113598,0.3714741
phase6_asx_cross_clip05,traffic,720,192,2026,ok,0.3338475,0.40249982476234436,0.2851466238498688,181,24+168,0,28522810,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl192_sd2026.log,0.2412799,0.243389,0.2292811,0.2563816,0.2360623,0.2847171,0.2692002,0.4117332,0.3714561
phase6_asx_cross_clip05,traffic,720,336,2024,ok,0.3463802,0.4182225465774536,0.29434117674827576,181,24+168,0,28522795,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl336_sd2024.log,0.2460845,0.2428471,0.2417512,0.2593592,0.2403893,0.2773176,0.2933191,0.4232607,0.3933818
phase6_asx_cross_clip05,traffic,720,336,2025,ok,0.3481401,0.4181295335292816,0.2934684753417969,181,24+168,0,28522803,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl336_sd2025.log,0.2451119,0.241976,0.2385712,0.2589248,0.2409847,0.2785521,0.2924484,0.4247076,0.3967196
phase6_asx_cross_clip05,traffic,720,336,2026,ok,0.3469954,0.4159737229347229,0.292062908411026,181,24+168,0,28522811,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl336_sd2026.log,0.2438205,0.2422841,0.236679,0.2562324,0.240091,0.2784503,0.2916661,0.4223696,0.3959208
phase6_asx_cross_clip05,traffic,720,720,2024,ok,0.3957242,0.45795175433158875,0.3206954300403595,181,24+168,0,28522796,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl720_sd2024.log,0.2634081,0.2572412,0.2665821,0.2637127,0.26612,0.295849,0.3532133,0.445758,0.4914958
phase6_asx_cross_clip05,traffic,720,720,2025,ok,0.3965617,0.46106845140457153,0.3206320106983185,181,24+168,0,28522804,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl720_sd2025.log,0.2642913,0.255248,0.2665268,0.2672121,0.268213,0.294708,0.3533417,0.447547,0.4923807
phase6_asx_cross_clip05,traffic,720,720,2026,ok,0.3949123,0.45383256673812866,0.31510651111602783,181,24+168,0,28522812,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl720_sd2026.log,0.2600164,0.2521196,0.2620289,0.2636583,0.2622895,0.2929878,0.3520495,0.4460311,0.4894906
phase6_asx_cross_clip05,traffic,720,96,2024,ok,0.3293354,0.39095938205718994,0.28054559230804443,181,24+168,0,28522793,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl96_sd2024.log,0.2425013,0.2523853,0.2217564,0.2575316,0.2383082,0.3065637,0.2551359,0.40184,0.3567811
phase6_asx_cross_clip05,traffic,720,96,2025,ok,0.3292485,0.39086636900901794,0.28237831592559814,181,24+168,0,28522801,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl96_sd2025.log,0.2446429,0.2539792,0.2237069,0.2596063,0.2412565,0.3075756,0.2555423,0.402715,0.3573333
phase6_asx_cross_clip05,traffic,720,96,2026,ok,0.3291408,0.3911716341972351,0.27999353408813477,181,24+168,0,28522809,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl720_pl96_sd2026.log,0.2418551,0.2519718,0.2215661,0.2565552,0.2373027,0.3060793,0.2555283,0.4017073,0.3569103
phase6_asx_cross_clip05,traffic,96,192,2024,ok,0.4751379,0.5821307897567749,0.368257075548172,25,24+168,0,28522790,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl192_sd2024.log,0.3278899,0.3374375,0.3051788,0.3394841,0.3294348,0.4409218,0.3871819,0.5395107,0.5347581
phase6_asx_cross_clip05,traffic,96,192,2025,ok,0.4784939,0.5854290723800659,0.3732813894748688,25,24+168,0,28522798,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl192_sd2025.log,0.3303494,0.3413912,0.3075718,0.3411194,0.3312868,0.4433091,0.3907751,0.5429528,0.5396174
phase6_asx_cross_clip05,traffic,96,192,2026,ok,0.4774579,0.5845922827720642,0.36985960602760315,25,24+168,0,28522806,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl192_sd2026.log,0.328431,0.3372771,0.3057187,0.3400172,0.3306886,0.4402461,0.3900242,0.5414305,0.5402109
phase6_asx_cross_clip05,traffic,96,336,2024,ok,0.4737529,0.5851584076881409,0.3694363236427307,25,24+168,0,28522791,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl336_sd2024.log,0.3258169,0.33086,0.3153245,0.3367451,0.3203239,0.4238788,0.4143877,0.5336691,0.5249045
phase6_asx_cross_clip05,traffic,96,336,2025,ok,0.4822506,0.5946353673934937,0.3744029402732849,25,24+168,0,28522799,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl336_sd2025.log,0.3309151,0.3372234,0.3201793,0.3425014,0.3237385,0.432873,0.4249545,0.5433953,0.5298336
phase6_asx_cross_clip05,traffic,96,336,2026,ok,0.480038,0.5930649042129517,0.3736015856266022,25,24+168,0,28522807,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl336_sd2026.log,0.3299135,0.3356295,0.3181366,0.3424742,0.3233975,0.4312512,0.4223433,0.5413873,0.5260447
phase6_asx_cross_clip05,traffic,96,720,2024,ok,0.5261002,0.62223219871521,0.38454288244247437,25,24+168,0,28522792,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl720_sd2024.log,0.3406415,0.3452264,0.3289644,0.3307389,0.3576184,0.4552093,0.4737393,0.5564541,0.6208443
phase6_asx_cross_clip05,traffic,96,720,2025,ok,0.5257781,0.6219760775566101,0.38512811064720154,25,24+168,0,28522800,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl720_sd2025.log,0.3405827,0.3455149,0.3278649,0.3301725,0.3587595,0.4549509,0.4723318,0.5551637,0.6225184
phase6_asx_cross_clip05,traffic,96,720,2026,ok,0.5362713,0.6302362680435181,0.3957020342350006,25,24+168,0,28522808,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl720_sd2026.log,0.3524246,0.3555919,0.3390945,0.3436229,0.3713767,0.46321,0.483976,0.5666977,0.6332489
phase6_asx_cross_clip05,traffic,96,96,2024,ok,0.5243974,0.6251271367073059,0.39242854714393616,25,24+168,0,28522789,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl96_sd2024.log,0.3599999,0.3745502,0.3336924,0.3736916,0.3580301,0.4949619,0.4281873,0.588611,0.5879359
phase6_asx_cross_clip05,traffic,96,96,2025,ok,0.5172989,0.6212499141693115,0.3947482407093048,25,24+168,0,28522797,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl96_sd2025.log,0.3613472,0.3777576,0.336236,0.3723763,0.3589795,0.4919801,0.4228469,0.5787429,0.5797014
phase6_asx_cross_clip05,traffic,96,96,2026,ok,0.5163624,0.6184327602386475,0.3895789086818695,25,24+168,0,28522805,logs/AsySpecX_phase6/phase6_asx_cross_clip05_traffic_sl96_pl96_sd2026.log,0.3564103,0.3730564,0.3294191,0.3701817,0.3529439,0.4924343,0.4212464,0.5795423,0.5771109
phase6_asx_cross_clip05,weather,720,192,2024,ok,0.4416891,0.20314878225326538,0.2558859586715698,31,144,0,28522746,logs/AsySpecX_phase6/phase6_asx_cross_clip05_weather_sl720_pl192_sd2024.log,0.3262936,0.2952272,0.3781676,0.3140226,0.3177504,0.2095288,0.8449475,0.2954528,0.4209547
phase6_asx_cross_clip05,weather,720,192,2025,ok,0.4461524,0.20382067561149597,0.2576207220554352,31,144,0,28522754,logs/AsySpecX_phase6/phase6_asx_cross_clip05_weather_sl720_pl192_sd2025.log,0.3297131,0.2875753,0.3868833,0.3196896,0.3247004,0.2070596,0.8561565,0.3037598,0.4222475
phase6_asx_cross_clip05,weather,720,192,2026,ok,0.4418606,0.20232592523097992,0.2549857199192047,31,144,0,28522762,logs/AsySpecX_phase6/phase6_asx_cross_clip05_weather_sl720_pl192_sd2026.log,0.3258178,0.2860518,0.3794293,0.3138014,0.3239874,0.2063964,0.8474978,0.2939669,0.4246831
phase6_asx_cross_clip05,weather,720,336,2024,ok,0.5033625,0.25091788172721863,0.2909202575683594,31,144,0,28522747,logs/AsySpecX_phase6/phase6_asx_cross_clip05_weather_sl720_pl336_sd2024.log,0.3649115,0.3433764,0.4190348,0.3405108,0.3567173,0.2728849,0.9268575,0.3216327,0.4945601
