arm,dataset,seq_len,pred_len,seed,status,mse,mae,exit_code,job_id,log_file
phase2_global_all_clip05,electricity,720,96,2026,ok,0.1416679173707962,0.2433733344078064,0,28307555,logs/AsySpecX_phase2/phase2_global_all_clip05_electricity_sl720_pl96_sd2026.log
phase2_global_all_clip05,electricity,720,96,2027,ok,0.1417720913887024,0.24349527060985565,0,28307563,logs/AsySpecX_phase2/phase2_global_all_clip05_electricity_sl720_pl96_sd2027.log
phase2_global_all_clip05,electricity,96,192,2026,ok,0.205045685172081,0.2888481020927429,0,28307552,logs/AsySpecX_phase2/phase2_global_all_clip05_electricity_sl96_pl192_sd2026.log
phase2_global_all_clip05,electricity,96,192,2027,ok,0.20544035732746124,0.28955134749412537,0,28307560,logs/AsySpecX_phase2/phase2_global_all_clip05_electricity_sl96_pl192_sd2027.log
phase2_global_all_clip05,electricity,96,336,2026,ok,0.21935290098190308,0.3032419979572296,0,28307553,logs/AsySpecX_phase2/phase2_global_all_clip05_electricity_sl96_pl336_sd2026.log
phase2_global_all_clip05,electricity,96,336,2027,ok,0.21965225040912628,0.30392131209373474,0,28307561,logs/AsySpecX_phase2/phase2_global_all_clip05_electricity_sl96_pl336_sd2027.log
phase2_global_all_clip05,electricity,96,720,2026,ok,0.26029345393180847,0.33454883098602295,0,28307554,logs/AsySpecX_phase2/phase2_global_all_clip05_electricity_sl96_pl720_sd2026.log
phase2_global_all_clip05,electricity,96,720,2027,ok,0.26015788316726685,0.33431389927864075,0,28307562,logs/AsySpecX_phase2/phase2_global_all_clip05_electricity_sl96_pl720_sd2027.log
phase2_global_all_clip05,electricity,96,96,2026,ok,0.20673230290412903,0.28856998682022095,0,28307551,logs/AsySpecX_phase2/phase2_global_all_clip05_electricity_sl96_pl96_sd2026.log
phase2_global_all_clip05,electricity,96,96,2027,ok,0.20616669952869415,0.2875967025756836,0,28307559,logs/AsySpecX_phase2/phase2_global_all_clip05_electricity_sl96_pl96_sd2027.log
phase2_global_all_clip05,traffic,720,192,2026,ok,0.4045180380344391,0.2833511531352997,0,28307572,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl720_pl192_sd2026.log
phase2_global_all_clip05,traffic,720,192,2027,ok,0.4041026830673218,0.2824544906616211,0,28307580,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl720_pl192_sd2027.log
phase2_global_all_clip05,traffic,720,336,2026,ok,0.4169377386569977,0.287902295589447,0,28307573,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl720_pl336_sd2026.log
phase2_global_all_clip05,traffic,720,336,2027,ok,0.41688087582588196,0.28786906599998474,0,28307581,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl720_pl336_sd2027.log
phase2_global_all_clip05,traffic,720,720,2026,ok,0.4543952941894531,0.3076745867729187,0,28307574,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl720_pl720_sd2026.log
phase2_global_all_clip05,traffic,720,720,2027,ok,0.45437318086624146,0.30806076526641846,0,28307582,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl720_pl720_sd2027.log
phase2_global_all_clip05,traffic,720,96,2026,ok,0.39336398243904114,0.2791523337364197,0,28307571,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl720_pl96_sd2026.log
phase2_global_all_clip05,traffic,720,96,2027,ok,0.3932059109210968,0.27888059616088867,0,28307579,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl720_pl96_sd2027.log
phase2_global_all_clip05,traffic,96,192,2026,ok,0.6073927879333496,0.3750526010990143,0,28307568,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl96_pl192_sd2026.log
phase2_global_all_clip05,traffic,96,192,2027,ok,0.6082273125648499,0.3734298646450043,0,28307576,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl96_pl192_sd2027.log
phase2_global_all_clip05,traffic,96,336,2026,ok,0.6152120232582092,0.37937474250793457,0,28307569,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl96_pl336_sd2026.log
phase2_global_all_clip05,traffic,96,336,2027,ok,0.6178775429725647,0.38680151104927063,0,28307577,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl96_pl336_sd2027.log
phase2_global_all_clip05,traffic,96,720,2026,ok,0.6559793949127197,0.40540850162506104,0,28307570,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl96_pl720_sd2026.log
phase2_global_all_clip05,traffic,96,720,2027,ok,0.6519150733947754,0.39616817235946655,0,28307578,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl96_pl720_sd2027.log
phase2_global_all_clip05,traffic,96,96,2026,ok,0.6589204668998718,0.3997699022293091,0,28307567,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl96_pl96_sd2026.log
phase2_global_all_clip05,traffic,96,96,2027,ok,0.6581070423126221,0.39811912178993225,0,28307575,logs/AsySpecX_phase2/phase2_global_all_clip05_traffic_sl96_pl96_sd2027.log
phase2_global_all_clip05,weather,720,192,2026,ok,0.21399737894535065,0.2621839642524719,0,28307540,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl720_pl192_sd2026.log
phase2_global_all_clip05,weather,720,192,2027,ok,0.21411724388599396,0.2623395621776581,0,28307548,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl720_pl192_sd2027.log
phase2_global_all_clip05,weather,720,336,2026,ok,0.25884565711021423,0.2957170605659485,0,28307541,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl720_pl336_sd2026.log
phase2_global_all_clip05,weather,720,336,2027,ok,0.25893890857696533,0.2957506477832794,0,28307549,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl720_pl336_sd2027.log
phase2_global_all_clip05,weather,720,720,2026,ok,0.3209853768348694,0.33968454599380493,0,28307542,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl720_pl720_sd2026.log
phase2_global_all_clip05,weather,720,720,2027,ok,0.32106590270996094,0.3398127257823944,0,28307550,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl720_pl720_sd2027.log
phase2_global_all_clip05,weather,720,96,2026,ok,0.1718815267086029,0.2279176563024521,0,28307539,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl720_pl96_sd2026.log
phase2_global_all_clip05,weather,720,96,2027,ok,0.17206193506717682,0.2279682457447052,0,28307547,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl720_pl96_sd2027.log
phase2_global_all_clip05,weather,96,192,2026,ok,0.251930832862854,0.28614699840545654,0,28307536,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl96_pl192_sd2026.log
phase2_global_all_clip05,weather,96,192,2027,ok,0.25287505984306335,0.2869637608528137,0,28307544,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl96_pl192_sd2027.log
phase2_global_all_clip05,weather,96,336,2026,ok,0.3017069697380066,0.3188672661781311,0,28307537,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl96_pl336_sd2026.log
phase2_global_all_clip05,weather,96,336,2027,ok,0.3020157217979431,0.3192426562309265,0,28307545,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl96_pl336_sd2027.log
phase2_global_all_clip05,weather,96,720,2026,ok,0.3715403079986572,0.36219990253448486,0,28307538,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl96_pl720_sd2026.log
phase2_global_all_clip05,weather,96,720,2027,ok,0.37173494696617126,0.36237648129463196,0,28307546,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl96_pl720_sd2027.log
phase2_global_all_clip05,weather,96,96,2026,ok,0.2088005393743515,0.25370216369628906,0,28307535,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl96_pl96_sd2026.log
phase2_global_all_clip05,weather,96,96,2027,ok,0.21034342050552368,0.25550541281700134,0,28307543,logs/AsySpecX_phase2/phase2_global_all_clip05_weather_sl96_pl96_sd2027.log
phase2_global_diag_only,ETTh1,720,192,2026,ok,0.41376933455467224,0.42270585894584656,0,28306932,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl720_pl192_sd2026.log
phase2_global_diag_only,ETTh1,720,192,2027,ok,0.4135700464248657,0.42259690165519714,0,28306940,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl720_pl192_sd2027.log
phase2_global_diag_only,ETTh1,720,336,2026,ok,0.43436434864997864,0.4412667751312256,0,28306933,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl720_pl336_sd2026.log
phase2_global_diag_only,ETTh1,720,336,2027,ok,0.4327838718891144,0.4388532042503357,0,28306941,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl720_pl336_sd2027.log
phase2_global_diag_only,ETTh1,720,720,2026,ok,0.4311317801475525,0.45757871866226196,0,28306934,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl720_pl720_sd2026.log
phase2_global_diag_only,ETTh1,720,720,2027,ok,0.43405473232269287,0.46002906560897827,0,28306942,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl720_pl720_sd2027.log
phase2_global_diag_only,ETTh1,720,96,2026,ok,0.3791467249393463,0.4023420810699463,0,28306931,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl720_pl96_sd2026.log
phase2_global_diag_only,ETTh1,720,96,2027,ok,0.37927600741386414,0.40247005224227905,0,28306939,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl720_pl96_sd2027.log
phase2_global_diag_only,ETTh1,96,192,2026,ok,0.4365787208080292,0.4272242486476898,0,28306928,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl96_pl192_sd2026.log
phase2_global_diag_only,ETTh1,96,192,2027,ok,0.43674448132514954,0.42592528462409973,0,28306936,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl96_pl192_sd2027.log
phase2_global_diag_only,ETTh1,96,336,2026,ok,0.47750240564346313,0.45017170906066895,0,28306929,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl96_pl336_sd2026.log
phase2_global_diag_only,ETTh1,96,336,2027,ok,0.48356062173843384,0.45676660537719727,0,28306937,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl96_pl336_sd2027.log
phase2_global_diag_only,ETTh1,96,720,2026,ok,0.47023478150367737,0.4723849594593048,0,28306930,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl96_pl720_sd2026.log
phase2_global_diag_only,ETTh1,96,720,2027,ok,0.4651893079280853,0.4656360447406769,0,28306938,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl96_pl720_sd2027.log
phase2_global_diag_only,ETTh1,96,96,2026,ok,0.3894672393798828,0.3987385332584381,0,28306927,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl96_pl96_sd2026.log
phase2_global_diag_only,ETTh1,96,96,2027,ok,0.38847872614860535,0.3967148959636688,0,28306935,logs/AsySpecX_phase2/phase2_global_diag_only_ETTh1_sl96_pl96_sd2027.log
phase2_global_diag_only,ETTm1,720,192,2026,ok,0.3445408344268799,0.3737030327320099,0,28306948,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl720_pl192_sd2026.log
phase2_global_diag_only,ETTm1,720,192,2027,ok,0.34475576877593994,0.3738914728164673,0,28306956,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl720_pl192_sd2027.log
phase2_global_diag_only,ETTm1,720,336,2026,ok,0.372226744890213,0.3899914622306824,0,28306949,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl720_pl336_sd2026.log
phase2_global_diag_only,ETTm1,720,336,2027,ok,0.37302538752555847,0.3902706205844879,0,28306957,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl720_pl336_sd2027.log
phase2_global_diag_only,ETTm1,720,720,2026,ok,0.42160454392433167,0.41650599241256714,0,28306950,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl720_pl720_sd2026.log
phase2_global_diag_only,ETTm1,720,720,2027,ok,0.42192932963371277,0.41675132513046265,0,28306958,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl720_pl720_sd2027.log
phase2_global_diag_only,ETTm1,720,96,2026,ok,0.30871695280075073,0.3538839817047119,0,28306947,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl720_pl96_sd2026.log
phase2_global_diag_only,ETTm1,720,96,2027,ok,0.31521618366241455,0.3570106029510498,0,28306955,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl720_pl96_sd2027.log
phase2_global_diag_only,ETTm1,96,192,2026,ok,0.39398011565208435,0.39888983964920044,0,28306944,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl96_pl192_sd2026.log
phase2_global_diag_only,ETTm1,96,192,2027,ok,0.3935992419719696,0.39835798740386963,0,28306952,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl96_pl192_sd2027.log
phase2_global_diag_only,ETTm1,96,336,2026,ok,0.425067275762558,0.41763609647750854,0,28306945,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl96_pl336_sd2026.log
phase2_global_diag_only,ETTm1,96,336,2027,ok,0.4249313473701477,0.41821110248565674,0,28306953,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl96_pl336_sd2027.log
phase2_global_diag_only,ETTm1,96,720,2026,ok,0.48720407485961914,0.44898363947868347,0,28306946,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl96_pl720_sd2026.log
phase2_global_diag_only,ETTm1,96,720,2027,ok,0.4872947633266449,0.450172483921051,0,28306954,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl96_pl720_sd2027.log
phase2_global_diag_only,ETTm1,96,96,2026,ok,0.35796621441841125,0.3830205202102661,0,28306943,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl96_pl96_sd2026.log
phase2_global_diag_only,ETTm1,96,96,2027,ok,0.3594442307949066,0.38530829548835754,0,28306951,logs/AsySpecX_phase2/phase2_global_diag_only_ETTm1_sl96_pl96_sd2027.log
phase2_global_diag_only,PEMS04,96,12,2026,ok,0.1252875030040741,0.2360730618238449,0,28307007,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS04_sl96_pl12_sd2026.log
phase2_global_diag_only,PEMS04,96,12,2027,ok,0.1267920732498169,0.23779891431331635,0,28307011,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS04_sl96_pl12_sd2027.log
phase2_global_diag_only,PEMS04,96,24,2026,ok,0.23838967084884644,0.3318837583065033,0,28307008,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS04_sl96_pl24_sd2026.log
phase2_global_diag_only,PEMS04,96,24,2027,ok,0.2363007664680481,0.3306070566177368,0,28307012,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS04_sl96_pl24_sd2027.log
phase2_global_diag_only,PEMS04,96,48,2026,ok,0.5314115881919861,0.5232900977134705,0,28307009,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS04_sl96_pl48_sd2026.log
phase2_global_diag_only,PEMS04,96,48,2027,ok,0.5320764780044556,0.5232878923416138,0,28307013,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS04_sl96_pl48_sd2027.log
phase2_global_diag_only,PEMS04,96,96,2026,ok,1.0585249662399292,0.7905092835426331,0,28307010,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS04_sl96_pl96_sd2026.log
phase2_global_diag_only,PEMS04,96,96,2027,ok,1.0598807334899902,0.7912458777427673,0,28307014,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS04_sl96_pl96_sd2027.log
phase2_global_diag_only,PEMS08,96,12,2026,ok,0.11942892521619797,0.23025111854076385,0,28307015,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS08_sl96_pl12_sd2026.log
phase2_global_diag_only,PEMS08,96,12,2027,ok,0.11940596252679825,0.23111042380332947,0,28307019,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS08_sl96_pl12_sd2027.log
phase2_global_diag_only,PEMS08,96,24,2026,ok,0.22812283039093018,0.32498419284820557,0,28307016,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS08_sl96_pl24_sd2026.log
phase2_global_diag_only,PEMS08,96,24,2027,ok,0.2280191332101822,0.3246617019176483,0,28307020,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS08_sl96_pl24_sd2027.log
phase2_global_diag_only,PEMS08,96,48,2026,ok,0.5377922654151917,0.5287216901779175,0,28307017,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS08_sl96_pl48_sd2026.log
phase2_global_diag_only,PEMS08,96,48,2027,ok,0.5376945734024048,0.5285094380378723,0,28307021,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS08_sl96_pl48_sd2027.log
phase2_global_diag_only,PEMS08,96,96,2026,ok,1.1548488140106201,0.8080033659934998,0,28307018,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS08_sl96_pl96_sd2026.log
phase2_global_diag_only,PEMS08,96,96,2027,ok,1.1535758972167969,0.8073821067810059,0,28307022,logs/AsySpecX_phase2/phase2_global_diag_only_PEMS08_sl96_pl96_sd2027.log
phase2_global_diag_only,electricity,720,192,2026,ok,0.15606358647346497,0.25570452213287354,0,28306980,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl720_pl192_sd2026.log
phase2_global_diag_only,electricity,720,192,2027,ok,0.155967578291893,0.25555354356765747,0,28306988,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl720_pl192_sd2027.log
phase2_global_diag_only,electricity,720,336,2026,ok,0.17160063982009888,0.27089789509773254,0,28306981,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl720_pl336_sd2026.log
phase2_global_diag_only,electricity,720,336,2027,ok,0.17151887714862823,0.2708589434623718,0,28306989,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl720_pl336_sd2027.log
phase2_global_diag_only,electricity,720,720,2026,ok,0.20989471673965454,0.3022006154060364,0,28306982,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl720_pl720_sd2026.log
phase2_global_diag_only,electricity,720,720,2027,ok,0.20990562438964844,0.3023523688316345,0,28306990,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl720_pl720_sd2027.log
phase2_global_diag_only,electricity,720,96,2026,ok,0.14145222306251526,0.24307745695114136,0,28306979,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl720_pl96_sd2026.log
phase2_global_diag_only,electricity,720,96,2027,ok,0.14141599833965302,0.24302895367145538,0,28306987,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl720_pl96_sd2027.log
phase2_global_diag_only,electricity,96,192,2026,ok,0.20470625162124634,0.2886483371257782,0,28306976,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl96_pl192_sd2026.log
phase2_global_diag_only,electricity,96,192,2027,ok,0.20476919412612915,0.28912070393562317,0,28306984,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl96_pl192_sd2027.log
phase2_global_diag_only,electricity,96,336,2026,ok,0.21887753903865814,0.3027878999710083,0,28306977,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl96_pl336_sd2026.log
phase2_global_diag_only,electricity,96,336,2027,ok,0.21917150914669037,0.3033463954925537,0,28306985,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl96_pl336_sd2027.log
phase2_global_diag_only,electricity,96,720,2026,ok,0.25967416167259216,0.3339158296585083,0,28306978,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl96_pl720_sd2026.log
phase2_global_diag_only,electricity,96,720,2027,ok,0.2596340775489807,0.3338429033756256,0,28306986,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl96_pl720_sd2027.log
phase2_global_diag_only,electricity,96,96,2026,ok,0.2062501460313797,0.28822460770606995,0,28306975,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl96_pl96_sd2026.log
phase2_global_diag_only,electricity,96,96,2027,ok,0.20543552935123444,0.2871060371398926,0,28306983,logs/AsySpecX_phase2/phase2_global_diag_only_electricity_sl96_pl96_sd2027.log
phase2_global_diag_only,traffic,720,192,2026,ok,0.4046666920185089,0.28345727920532227,0,28306996,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl720_pl192_sd2026.log
phase2_global_diag_only,traffic,720,192,2027,ok,0.4042007327079773,0.28252139687538147,0,28307004,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl720_pl192_sd2027.log
phase2_global_diag_only,traffic,720,336,2026,ok,0.41706448793411255,0.28794920444488525,0,28306997,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl720_pl336_sd2026.log
phase2_global_diag_only,traffic,720,336,2027,ok,0.41704633831977844,0.28797677159309387,0,28307005,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl720_pl336_sd2027.log
phase2_global_diag_only,traffic,720,720,2026,ok,0.4544712007045746,0.30758219957351685,0,28306998,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl720_pl720_sd2026.log
phase2_global_diag_only,traffic,720,720,2027,ok,0.45443540811538696,0.3079577684402466,0,28307006,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl720_pl720_sd2027.log
phase2_global_diag_only,traffic,720,96,2026,ok,0.39351144433021545,0.2792488634586334,0,28306995,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl720_pl96_sd2026.log
phase2_global_diag_only,traffic,720,96,2027,ok,0.39336976408958435,0.2789914906024933,0,28307003,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl720_pl96_sd2027.log
phase2_global_diag_only,traffic,96,192,2026,ok,0.6073964238166809,0.3743210732936859,0,28306992,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl96_pl192_sd2026.log
phase2_global_diag_only,traffic,96,192,2027,ok,0.6083638072013855,0.37314608693122864,0,28307000,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl96_pl192_sd2027.log
phase2_global_diag_only,traffic,96,336,2026,ok,0.6152303814888,0.37870994210243225,0,28306993,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl96_pl336_sd2026.log
phase2_global_diag_only,traffic,96,336,2027,ok,0.6176654100418091,0.38604265451431274,0,28307001,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl96_pl336_sd2027.log
phase2_global_diag_only,traffic,96,720,2026,ok,0.6556841135025024,0.40463316440582275,0,28306994,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl96_pl720_sd2026.log
phase2_global_diag_only,traffic,96,720,2027,ok,0.6518509984016418,0.3954828381538391,0,28307002,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl96_pl720_sd2027.log
phase2_global_diag_only,traffic,96,96,2026,ok,0.6590646505355835,0.39956602454185486,0,28306991,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl96_pl96_sd2026.log
phase2_global_diag_only,traffic,96,96,2027,ok,0.6583178043365479,0.3979828953742981,0,28306999,logs/AsySpecX_phase2/phase2_global_diag_only_traffic_sl96_pl96_sd2027.log
phase2_global_diag_only,weather,720,192,2026,ok,0.19495335221290588,0.24784977734088898,0,28306964,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl720_pl192_sd2026.log
phase2_global_diag_only,weather,720,192,2027,ok,0.19407707452774048,0.24687837064266205,0,28306972,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl720_pl192_sd2027.log
phase2_global_diag_only,weather,720,336,2026,ok,0.24453195929527283,0.286041259765625,0,28306965,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl720_pl336_sd2026.log
phase2_global_diag_only,weather,720,336,2027,ok,0.2448144257068634,0.2864114046096802,0,28306973,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl720_pl336_sd2027.log
phase2_global_diag_only,weather,720,720,2026,ok,0.3133753538131714,0.33503344655036926,0,28306966,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl720_pl720_sd2026.log
phase2_global_diag_only,weather,720,720,2027,ok,0.314517617225647,0.33569347858428955,0,28306974,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl720_pl720_sd2027.log
phase2_global_diag_only,weather,720,96,2026,ok,0.15422019362449646,0.21213072538375854,0,28306963,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl720_pl96_sd2026.log
phase2_global_diag_only,weather,720,96,2027,ok,0.15146157145500183,0.20838049054145813,0,28306971,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl720_pl96_sd2027.log
phase2_global_diag_only,weather,96,192,2026,ok,0.24684548377990723,0.286622554063797,0,28306960,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl96_pl192_sd2026.log
phase2_global_diag_only,weather,96,192,2027,ok,0.24690574407577515,0.2870461344718933,0,28306968,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl96_pl192_sd2027.log
phase2_global_diag_only,weather,96,336,2026,ok,0.29770025610923767,0.31972968578338623,0,28306961,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl96_pl336_sd2026.log
phase2_global_diag_only,weather,96,336,2027,ok,0.29707762598991394,0.3193199336528778,0,28306969,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl96_pl336_sd2027.log
phase2_global_diag_only,weather,96,720,2026,ok,0.36682581901550293,0.3626072406768799,0,28306962,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl96_pl720_sd2026.log
phase2_global_diag_only,weather,96,720,2027,ok,0.3671130836009979,0.362955778837204,0,28306970,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl96_pl720_sd2027.log
phase2_global_diag_only,weather,96,96,2026,ok,0.2024529129266739,0.252166748046875,0,28306959,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl96_pl96_sd2026.log
phase2_global_diag_only,weather,96,96,2027,ok,0.19742344319820404,0.25031840801239014,0,28306967,logs/AsySpecX_phase2/phase2_global_diag_only_weather_sl96_pl96_sd2027.log
phase2_global_offdiag_only,ETTh1,720,192,2026,ok,0.414284348487854,0.4229685962200165,0,28307028,logs/AsySpecX_phase2/phase2_global_offdiag_only_ETTh1_sl720_pl192_sd2026.log
phase2_global_offdiag_only,ETTh1,720,192,2027,ok,0.41418492794036865,0.422850638628006,0,28307036,logs/AsySpecX_phase2/phase2_global_offdiag_only_ETTh1_sl720_pl192_sd2027.log
phase2_global_offdiag_only,ETTh1,720,336,2026,ok,0.434291273355484,0.441189169883728,0,28307029,logs/AsySpecX_phase2/phase2_global_offdiag_only_ETTh1_sl720_pl336_sd2026.log
phase2_global_offdiag_only,ETTh1,720,336,2027,ok,0.4332519769668579,0.4369828701019287,0,28307037,logs/AsySpecX_phase2/phase2_global_offdiag_only_ETTh1_sl720_pl336_sd2027.log
phase2_global_offdiag_only,ETTh1,720,720,2026,ok,0.4312650263309479,0.4573739171028137,0,28307030,logs/AsySpecX_phase2/phase2_global_offdiag_only_ETTh1_sl720_pl720_sd2026.log
phase2_global_offdiag_only,ETTh1,720,720,2027,ok,0.4339853525161743,0.4596879184246063,0,28307038,logs/AsySpecX_phase2/phase2_global_offdiag_only_ETTh1_sl720_pl720_sd2027.log
phase2_global_offdiag_only,ETTh1,720,96,2026,ok,0.37923526763916016,0.4024452865123749,0,28307027,logs/AsySpecX_phase2/phase2_global_offdiag_only_ETTh1_sl720_pl96_sd2026.log
phase2_global_offdiag_only,ETTh1,720,96,2027,ok,0.3795159161090851,0.40263912081718445,0,28307035,logs/AsySpecX_phase2/phase2_global_offdiag_only_ETTh1_sl720_pl96_sd2027.log
phase2_global_offdiag_only,ETTh1,96,192,2026,ok,0.43575093150138855,0.426356703042984,0,28307024,logs/AsySpecX_phase2/phase2_global_offdiag_only_ETTh1_sl96_pl192_sd2026.log
