arm,dataset,seq_len,pred_len,seed,status,mse,mae,exit_code,job_id,log_file
phase1_cross_zero_global,ETTm1,96,720,2026,ok,0.4873325228691101,0.44875863194465637,0,28296858,logs/AsySpecX_phase1/phase1_cross_zero_global_ETTm1_sl96_pl720_sd2026.log
phase1_cross_zero_global,ETTm1,96,720,2027,ok,0.48354586958885193,0.44691532850265503,0,28296866,logs/AsySpecX_phase1/phase1_cross_zero_global_ETTm1_sl96_pl720_sd2027.log
phase1_cross_zero_global,ETTm1,96,96,2026,ok,0.3547862470149994,0.3808389902114868,0,28296855,logs/AsySpecX_phase1/phase1_cross_zero_global_ETTm1_sl96_pl96_sd2026.log
phase1_cross_zero_global,ETTm1,96,96,2027,ok,0.3621352016925812,0.38634875416755676,0,28296863,logs/AsySpecX_phase1/phase1_cross_zero_global_ETTm1_sl96_pl96_sd2027.log
phase1_cross_zero_global,PEMS04,96,12,2026,ok,0.09654878079891205,0.20689325034618378,0,28296919,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS04_sl96_pl12_sd2026.log
phase1_cross_zero_global,PEMS04,96,12,2027,ok,0.09659823030233383,0.20683327317237854,0,28296923,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS04_sl96_pl12_sd2027.log
phase1_cross_zero_global,PEMS04,96,24,2026,ok,0.14632244408130646,0.2598985731601715,0,28296920,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS04_sl96_pl24_sd2026.log
phase1_cross_zero_global,PEMS04,96,24,2027,ok,0.14675946533679962,0.260210245847702,0,28296924,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS04_sl96_pl24_sd2027.log
phase1_cross_zero_global,PEMS04,96,48,2026,ok,0.2600966691970825,0.36320173740386963,0,28296921,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS04_sl96_pl48_sd2026.log
phase1_cross_zero_global,PEMS04,96,48,2027,ok,0.25756704807281494,0.3611350953578949,0,28296925,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS04_sl96_pl48_sd2027.log
phase1_cross_zero_global,PEMS04,96,96,2026,ok,0.42424264550209045,0.48246893286705017,0,28296922,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS04_sl96_pl96_sd2026.log
phase1_cross_zero_global,PEMS04,96,96,2027,ok,0.43232330679893494,0.4873906373977661,0,28296926,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS04_sl96_pl96_sd2027.log
phase1_cross_zero_global,PEMS08,96,12,2026,ok,0.09517840296030045,0.20207479596138,0,28296927,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS08_sl96_pl12_sd2026.log
phase1_cross_zero_global,PEMS08,96,12,2027,ok,0.095365509390831,0.2021651268005371,0,28296931,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS08_sl96_pl12_sd2027.log
phase1_cross_zero_global,PEMS08,96,24,2026,ok,0.1559533178806305,0.26227906346321106,0,28296928,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS08_sl96_pl24_sd2026.log
phase1_cross_zero_global,PEMS08,96,24,2027,ok,0.15515244007110596,0.2614401876926422,0,28296932,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS08_sl96_pl24_sd2027.log
phase1_cross_zero_global,PEMS08,96,48,2026,ok,0.3132862150669098,0.3921626806259155,0,28296929,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS08_sl96_pl48_sd2026.log
phase1_cross_zero_global,PEMS08,96,48,2027,ok,0.3302136957645416,0.40227556228637695,0,28296933,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS08_sl96_pl48_sd2027.log
phase1_cross_zero_global,PEMS08,96,96,2026,ok,0.6781328320503235,0.6119340658187866,0,28296930,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS08_sl96_pl96_sd2026.log
phase1_cross_zero_global,PEMS08,96,96,2027,ok,0.6384302377700806,0.5869531035423279,0,28296934,logs/AsySpecX_phase1/phase1_cross_zero_global_PEMS08_sl96_pl96_sd2027.log
phase1_cross_zero_global,electricity,720,192,2026,ok,0.15627269446849823,0.2561454772949219,0,28296892,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl720_pl192_sd2026.log
phase1_cross_zero_global,electricity,720,192,2027,ok,0.1561538726091385,0.25581082701683044,0,28296900,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl720_pl192_sd2027.log
phase1_cross_zero_global,electricity,720,336,2026,ok,0.17163944244384766,0.27134326100349426,0,28296893,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl720_pl336_sd2026.log
phase1_cross_zero_global,electricity,720,336,2027,ok,0.17166854441165924,0.2711949944496155,0,28296901,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl720_pl336_sd2027.log
phase1_cross_zero_global,electricity,720,720,2026,ok,0.21008139848709106,0.3038232922554016,0,28296894,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl720_pl720_sd2026.log
phase1_cross_zero_global,electricity,720,720,2027,ok,0.21015934646129608,0.3036365211009979,0,28296902,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl720_pl720_sd2027.log
phase1_cross_zero_global,electricity,720,96,2026,ok,0.14149953424930573,0.24326308071613312,0,28296891,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl720_pl96_sd2026.log
phase1_cross_zero_global,electricity,720,96,2027,ok,0.1417655348777771,0.24356651306152344,0,28296899,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl720_pl96_sd2027.log
phase1_cross_zero_global,electricity,96,192,2026,ok,0.20577207207679749,0.2919292747974396,0,28296888,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl96_pl192_sd2026.log
phase1_cross_zero_global,electricity,96,192,2027,ok,0.2035151720046997,0.2898421883583069,0,28296896,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl96_pl192_sd2027.log
phase1_cross_zero_global,electricity,96,336,2026,ok,0.21772879362106323,0.30452993512153625,0,28296889,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl96_pl336_sd2026.log
phase1_cross_zero_global,electricity,96,336,2027,ok,0.21763300895690918,0.3046450912952423,0,28296897,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl96_pl336_sd2027.log
phase1_cross_zero_global,electricity,96,720,2026,ok,0.25781553983688354,0.3350414037704468,0,28296890,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl96_pl720_sd2026.log
phase1_cross_zero_global,electricity,96,720,2027,ok,0.2568718492984772,0.3340577185153961,0,28296898,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl96_pl720_sd2027.log
phase1_cross_zero_global,electricity,96,96,2026,ok,0.20397545397281647,0.28780484199523926,0,28296887,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl96_pl96_sd2026.log
phase1_cross_zero_global,electricity,96,96,2027,ok,0.2036721408367157,0.2870623767375946,0,28296895,logs/AsySpecX_phase1/phase1_cross_zero_global_electricity_sl96_pl96_sd2027.log
phase1_cross_zero_global,traffic,720,192,2026,ok,0.4026010036468506,0.2838325798511505,0,28296908,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl720_pl192_sd2026.log
phase1_cross_zero_global,traffic,720,192,2027,ok,0.4020117223262787,0.2826729118824005,0,28296916,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl720_pl192_sd2027.log
phase1_cross_zero_global,traffic,720,336,2026,ok,0.41524890065193176,0.2889372706413269,0,28296909,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl720_pl336_sd2026.log
phase1_cross_zero_global,traffic,720,336,2027,ok,0.4154764711856842,0.28989771008491516,0,28296917,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl720_pl336_sd2027.log
phase1_cross_zero_global,traffic,720,720,2026,ok,0.46105918288230896,0.31683850288391113,0,28296910,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl720_pl720_sd2026.log
phase1_cross_zero_global,traffic,720,720,2027,ok,0.4624362885951996,0.31588074564933777,0,28296918,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl720_pl720_sd2027.log
phase1_cross_zero_global,traffic,720,96,2026,ok,0.3902018964290619,0.27934521436691284,0,28296907,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl720_pl96_sd2026.log
phase1_cross_zero_global,traffic,720,96,2027,ok,0.3896421790122986,0.2789275348186493,0,28296915,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl720_pl96_sd2027.log
phase1_cross_zero_global,traffic,96,192,2026,ok,0.6106484532356262,0.37758222222328186,0,28296904,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl96_pl192_sd2026.log
phase1_cross_zero_global,traffic,96,192,2027,ok,0.6060387492179871,0.3753695487976074,0,28296912,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl96_pl192_sd2027.log
phase1_cross_zero_global,traffic,96,336,2026,ok,0.6222853064537048,0.38440001010894775,0,28296905,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl96_pl336_sd2026.log
phase1_cross_zero_global,traffic,96,336,2027,ok,0.6317447423934937,0.38796666264533997,0,28296913,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl96_pl336_sd2027.log
phase1_cross_zero_global,traffic,96,720,2026,ok,0.6684422492980957,0.4028870463371277,0,28296906,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl96_pl720_sd2026.log
phase1_cross_zero_global,traffic,96,720,2027,ok,0.6512766480445862,0.3959238529205322,0,28296914,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl96_pl720_sd2027.log
phase1_cross_zero_global,traffic,96,96,2026,ok,0.655195415019989,0.3991190791130066,0,28296903,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl96_pl96_sd2026.log
phase1_cross_zero_global,traffic,96,96,2027,ok,0.654468834400177,0.397480309009552,0,28296911,logs/AsySpecX_phase1/phase1_cross_zero_global_traffic_sl96_pl96_sd2027.log
phase1_cross_zero_global,weather,720,192,2026,ok,0.21034784615039825,0.2606067657470703,0,28296876,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl720_pl192_sd2026.log
phase1_cross_zero_global,weather,720,192,2027,ok,0.20900720357894897,0.2592995762825012,0,28296884,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl720_pl192_sd2027.log
phase1_cross_zero_global,weather,720,336,2026,ok,0.2547486126422882,0.2938491106033325,0,28296877,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl720_pl336_sd2026.log
phase1_cross_zero_global,weather,720,336,2027,ok,0.25599464774131775,0.293508917093277,0,28296885,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl720_pl336_sd2027.log
phase1_cross_zero_global,weather,720,720,2026,ok,0.3184572458267212,0.3394733667373657,0,28296878,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl720_pl720_sd2026.log
phase1_cross_zero_global,weather,720,720,2027,ok,0.31909114122390747,0.34042122960090637,0,28296886,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl720_pl720_sd2027.log
phase1_cross_zero_global,weather,720,96,2026,ok,0.16919735074043274,0.2259727120399475,0,28296875,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl720_pl96_sd2026.log
phase1_cross_zero_global,weather,720,96,2027,ok,0.16682910919189453,0.2225397229194641,0,28296883,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl720_pl96_sd2027.log
phase1_cross_zero_global,weather,96,192,2026,ok,0.24594572186470032,0.287369966506958,0,28296872,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl96_pl192_sd2026.log
phase1_cross_zero_global,weather,96,192,2027,ok,0.2458949089050293,0.28748056292533875,0,28296880,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl96_pl192_sd2027.log
phase1_cross_zero_global,weather,96,336,2026,ok,0.2958443760871887,0.3196333646774292,0,28296873,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl96_pl336_sd2026.log
phase1_cross_zero_global,weather,96,336,2027,ok,0.29590192437171936,0.3196757137775421,0,28296881,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl96_pl336_sd2027.log
phase1_cross_zero_global,weather,96,720,2026,ok,0.36571934819221497,0.36195728182792664,0,28296874,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl96_pl720_sd2026.log
phase1_cross_zero_global,weather,96,720,2027,ok,0.366782009601593,0.36256128549575806,0,28296882,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl96_pl720_sd2027.log
phase1_cross_zero_global,weather,96,96,2026,ok,0.1977613866329193,0.25198766589164734,0,28296871,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl96_pl96_sd2026.log
phase1_cross_zero_global,weather,96,96,2027,ok,0.19701342284679413,0.2509671747684479,0,28296879,logs/AsySpecX_phase1/phase1_cross_zero_global_weather_sl96_pl96_sd2027.log
phase1_fits_only,ETTh1,720,192,2026,ok,0.4138728976249695,0.4227466285228729,0,28296747,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl720_pl192_sd2026.log
phase1_fits_only,ETTh1,720,192,2027,ok,0.41353166103363037,0.42267584800720215,0,28296755,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl720_pl192_sd2027.log
phase1_fits_only,ETTh1,720,336,2026,ok,0.43365898728370667,0.4392530620098114,0,28296748,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl720_pl336_sd2026.log
phase1_fits_only,ETTh1,720,336,2027,ok,0.4328412413597107,0.437684029340744,0,28296756,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl720_pl336_sd2027.log
phase1_fits_only,ETTh1,720,720,2026,ok,0.43201032280921936,0.4587981104850769,0,28296749,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl720_pl720_sd2026.log
phase1_fits_only,ETTh1,720,720,2027,ok,0.4341479241847992,0.46024253964424133,0,28296757,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl720_pl720_sd2027.log
phase1_fits_only,ETTh1,720,96,2026,ok,0.37923261523246765,0.40230560302734375,0,28296746,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl720_pl96_sd2026.log
phase1_fits_only,ETTh1,720,96,2027,ok,0.3793485462665558,0.40245142579078674,0,28296754,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl720_pl96_sd2027.log
phase1_fits_only,ETTh1,96,192,2026,ok,0.4368976354598999,0.4276319742202759,0,28296743,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl96_pl192_sd2026.log
phase1_fits_only,ETTh1,96,192,2027,ok,0.4367576837539673,0.42604246735572815,0,28296751,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl96_pl192_sd2027.log
phase1_fits_only,ETTh1,96,336,2026,ok,0.47777315974235535,0.45053738355636597,0,28296744,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl96_pl336_sd2026.log
phase1_fits_only,ETTh1,96,336,2027,ok,0.48375943303108215,0.4569648504257202,0,28296752,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl96_pl336_sd2027.log
phase1_fits_only,ETTh1,96,720,2026,ok,0.47024038434028625,0.4723856449127197,0,28296745,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl96_pl720_sd2026.log
phase1_fits_only,ETTh1,96,720,2027,ok,0.4653727114200592,0.46601271629333496,0,28296753,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl96_pl720_sd2027.log
phase1_fits_only,ETTh1,96,96,2026,ok,0.38964203000068665,0.3990253210067749,0,28296742,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl96_pl96_sd2026.log
phase1_fits_only,ETTh1,96,96,2027,ok,0.388514906167984,0.39696258306503296,0,28296750,logs/AsySpecX_phase1/phase1_fits_only_ETTh1_sl96_pl96_sd2027.log
phase1_fits_only,ETTm1,720,192,2026,ok,0.34547874331474304,0.3744971752166748,0,28296763,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl720_pl192_sd2026.log
phase1_fits_only,ETTm1,720,192,2027,ok,0.3454776704311371,0.3745206892490387,0,28296771,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl720_pl192_sd2027.log
phase1_fits_only,ETTm1,720,336,2026,ok,0.3724275529384613,0.3900725841522217,0,28296764,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl720_pl336_sd2026.log
phase1_fits_only,ETTm1,720,336,2027,ok,0.3726659417152405,0.39030417799949646,0,28296772,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl720_pl336_sd2027.log
phase1_fits_only,ETTm1,720,720,2026,ok,0.4202828109264374,0.41575634479522705,0,28296765,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl720_pl720_sd2026.log
phase1_fits_only,ETTm1,720,720,2027,ok,0.42057594656944275,0.41590991616249084,0,28296773,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl720_pl720_sd2027.log
phase1_fits_only,ETTm1,720,96,2026,ok,0.3190115988254547,0.3599199652671814,0,28296762,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl720_pl96_sd2026.log
phase1_fits_only,ETTm1,720,96,2027,ok,0.31915420293807983,0.36010992527008057,0,28296770,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl720_pl96_sd2027.log
phase1_fits_only,ETTm1,96,192,2026,ok,0.4040924906730652,0.4012281000614166,0,28296759,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl96_pl192_sd2026.log
phase1_fits_only,ETTm1,96,192,2027,ok,0.40466129779815674,0.40163853764533997,0,28296767,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl96_pl192_sd2027.log
phase1_fits_only,ETTm1,96,336,2026,ok,0.43435800075531006,0.42095911502838135,0,28296760,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl96_pl336_sd2026.log
phase1_fits_only,ETTm1,96,336,2027,ok,0.4350171387195587,0.4214405417442322,0,28296768,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl96_pl336_sd2027.log
phase1_fits_only,ETTm1,96,720,2026,ok,0.4930049180984497,0.4531826078891754,0,28296761,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl96_pl720_sd2026.log
phase1_fits_only,ETTm1,96,720,2027,ok,0.49309131503105164,0.4532613754272461,0,28296769,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl96_pl720_sd2027.log
phase1_fits_only,ETTm1,96,96,2026,ok,0.37219059467315674,0.3874698579311371,0,28296758,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl96_pl96_sd2026.log
phase1_fits_only,ETTm1,96,96,2027,ok,0.37252599000930786,0.38757991790771484,0,28296766,logs/AsySpecX_phase1/phase1_fits_only_ETTm1_sl96_pl96_sd2027.log
phase1_fits_only,PEMS04,96,12,2026,ok,0.12790034711360931,0.23803439736366272,0,28296823,logs/AsySpecX_phase1/phase1_fits_only_PEMS04_sl96_pl12_sd2026.log
phase1_fits_only,PEMS04,96,12,2027,ok,0.1279095709323883,0.2380475252866745,0,28296827,logs/AsySpecX_phase1/phase1_fits_only_PEMS04_sl96_pl12_sd2027.log
phase1_fits_only,PEMS04,96,24,2026,ok,0.24261997640132904,0.3337341845035553,0,28296824,logs/AsySpecX_phase1/phase1_fits_only_PEMS04_sl96_pl24_sd2026.log
phase1_fits_only,PEMS04,96,24,2027,ok,0.24249990284442902,0.3336274325847626,0,28296828,logs/AsySpecX_phase1/phase1_fits_only_PEMS04_sl96_pl24_sd2027.log
phase1_fits_only,PEMS04,96,48,2026,ok,0.5498616695404053,0.527350902557373,0,28296825,logs/AsySpecX_phase1/phase1_fits_only_PEMS04_sl96_pl48_sd2026.log
phase1_fits_only,PEMS04,96,48,2027,ok,0.5495269894599915,0.5264409780502319,0,28296829,logs/AsySpecX_phase1/phase1_fits_only_PEMS04_sl96_pl48_sd2027.log
phase1_fits_only,PEMS04,96,96,2026,ok,1.105913519859314,0.8018045425415039,0,28296826,logs/AsySpecX_phase1/phase1_fits_only_PEMS04_sl96_pl96_sd2026.log
phase1_fits_only,PEMS04,96,96,2027,ok,1.1056784391403198,0.8017962574958801,0,28296830,logs/AsySpecX_phase1/phase1_fits_only_PEMS04_sl96_pl96_sd2027.log
phase1_fits_only,PEMS08,96,12,2026,ok,0.12089066952466965,0.231974795460701,0,28296831,logs/AsySpecX_phase1/phase1_fits_only_PEMS08_sl96_pl12_sd2026.log
phase1_fits_only,PEMS08,96,12,2027,ok,0.12091642618179321,0.2322225123643875,0,28296835,logs/AsySpecX_phase1/phase1_fits_only_PEMS08_sl96_pl12_sd2027.log
phase1_fits_only,PEMS08,96,24,2026,ok,0.23258331418037415,0.3282511532306671,0,28296832,logs/AsySpecX_phase1/phase1_fits_only_PEMS08_sl96_pl24_sd2026.log
phase1_fits_only,PEMS08,96,24,2027,ok,0.23245710134506226,0.327268123626709,0,28296836,logs/AsySpecX_phase1/phase1_fits_only_PEMS08_sl96_pl24_sd2027.log
phase1_fits_only,PEMS08,96,48,2026,ok,0.5490216016769409,0.5300751328468323,0,28296833,logs/AsySpecX_phase1/phase1_fits_only_PEMS08_sl96_pl48_sd2026.log
phase1_fits_only,PEMS08,96,48,2027,ok,0.5483811497688293,0.5287814140319824,0,28296837,logs/AsySpecX_phase1/phase1_fits_only_PEMS08_sl96_pl48_sd2027.log
phase1_fits_only,PEMS08,96,96,2026,ok,1.1714357137680054,0.8100888133049011,0,28296834,logs/AsySpecX_phase1/phase1_fits_only_PEMS08_sl96_pl96_sd2026.log
phase1_fits_only,PEMS08,96,96,2027,ok,1.1710541248321533,0.8098030686378479,0,28296838,logs/AsySpecX_phase1/phase1_fits_only_PEMS08_sl96_pl96_sd2027.log
phase1_fits_only,electricity,720,192,2026,ok,0.15637065470218658,0.25602319836616516,0,28296796,logs/AsySpecX_phase1/phase1_fits_only_electricity_sl720_pl192_sd2026.log
phase1_fits_only,electricity,720,192,2027,ok,0.1562717705965042,0.2558671832084656,0,28296804,logs/AsySpecX_phase1/phase1_fits_only_electricity_sl720_pl192_sd2027.log
